transactionId, reference, period, transactionStatus, units, magnitude, subject, transactionGroup, seriesTitle1, seriesTitle2
11943,ECTM.S29A2,2012.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11944,ECTM.S29A2,2012.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11945,ECTM.S29A2,2012.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11946,ECTM.S29A2,2012.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11947,ECTM.S29A2,2012.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11948,ECTM.S29A2,2012.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11949,ECTM.S29A2,2012.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11950,ECTM.S29A2,2012.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11951,ECTM.S29A2,2013.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11952,ECTM.S29A2,2013.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11953,ECTM.S29A2,2013.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11954,ECTM.S29A2,2013.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11955,ECTM.S29A2,2013.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11956,ECTM.S29A2,2013.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11957,ECTM.S29A2,2013.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11958,ECTM.S29A2,2013.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11959,ECTM.S29A2,2013.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11960,ECTM.S29A2,2013.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11961,ECTM.S29A2,2013.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11962,ECTM.S29A2,2013.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11963,ECTM.S29A2,2014.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11964,ECTM.S29A2,2014.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11965,ECTM.S29A2,2014.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11966,ECTM.S29A2,2014.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11967,ECTM.S29A2,2014.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11968,ECTM.S29A2,2014.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11969,ECTM.S29A2,2014.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11970,ECTM.S29A2,2014.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11971,ECTM.S29A2,2014.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11972,ECTM.S29A2,2014.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11973,ECTM.S29A2,2014.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11974,ECTM.S29A2,2014.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11975,ECTM.S29A2,2015.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11976,ECTM.S29A2,2015.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11977,ECTM.S29A2,2015.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11978,ECTM.S29A2,2015.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11979,ECTM.S29A2,2015.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11980,ECTM.S29A2,2015.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11981,ECTM.S29A2,2015.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11982,ECTM.S29A2,2015.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11983,ECTM.S29A2,2015.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11984,ECTM.S29A2,2015.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11985,ECTM.S29A2,2015.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11986,ECTM.S29A2,2015.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11987,ECTM.S29A2,2016.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11988,ECTM.S29A2,2016.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11989,ECTM.S29A2,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11990,ECTM.S29A2,2016.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11991,ECTM.S29A2,2016.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11992,ECTM.S29A2,2016.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11993,ECTM.S29A2,2016.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11994,ECTM.S29A2,2016.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11995,ECTM.S29A2,2016.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11996,ECTM.S29A2,2016.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11997,ECTM.S29A2,2016.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11998,ECTM.S29A2,2016.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
11999,ECTM.S29A2,2017.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12000,ECTM.S29A2,2017.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12001,ECTM.S29A2,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12002,ECTM.S29A2,2017.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12003,ECTM.S29A2,2017.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12004,ECTM.S29A2,2017.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12005,ECTM.S29A2,2017.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12006,ECTM.S29A2,2017.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12007,ECTM.S29A2,2017.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12008,ECTM.S29A2,2017.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12009,ECTM.S29A2,2017.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12010,ECTM.S29A2,2017.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12011,ECTM.S29A2,2018.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12012,ECTM.S29A2,2018.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12013,ECTM.S29A2,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12014,ECTM.S29A2,2018.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12015,ECTM.S29A2,2018.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12016,ECTM.S29A2,2018.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12017,ECTM.S29A2,2018.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12018,ECTM.S29A2,2018.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12019,ECTM.S29A2,2018.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12020,ECTM.S29A2,2018.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12021,ECTM.S29A2,2018.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12022,ECTM.S29A2,2018.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12023,ECTM.S29A2,2019.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12024,ECTM.S29A2,2019.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12025,ECTM.S29A2,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12026,ECTM.S29A2,2019.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12027,ECTM.S29A2,2019.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12028,ECTM.S29A2,2019.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12029,ECTM.S29A2,2019.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12030,ECTM.S29A2,2019.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12031,ECTM.S29A2,2019.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12032,ECTM.S29A2,2019.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12033,ECTM.S29A2,2019.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12034,ECTM.S29A2,2019.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12035,ECTM.S29A2,2020.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12036,ECTM.S29A2,2020.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12037,ECTM.S29A2,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12038,ECTM.S29A2,2020.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12039,ECTM.S29A2,2020.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12040,ECTM.S29A2,2020.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12041,ECTM.S29A2,2020.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12042,ECTM.S29A2,2020.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12043,ECTM.S29A2,2020.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12044,ECTM.S29A2,2020.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12045,ECTM.S29A2,2020.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12046,ECTM.S29A2,2020.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12047,ECTM.S29A2,2021.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12048,ECTM.S29A2,2021.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12049,ECTM.S29A2,2021.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12050,ECTM.S29A2,2021.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12051,ECTM.S29A2,2021.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12052,ECTM.S29A2,2021.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12053,ECTM.S29A2,2021.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12054,ECTM.S29A2,2021.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12055,ECTM.S29A2,2021.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12056,ECTM.S29A2,2021.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12057,ECTM.S29A2,2021.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12058,ECTM.S29A2,2021.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12059,ECTM.S29A2,2022.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12060,ECTM.S29A2,2022.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12061,ECTM.S29A2,2022.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12062,ECTM.S29A2,2022.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS core industries
12096,ECTM.S29A9,2002.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12097,ECTM.S29A9,2002.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12098,ECTM.S29A9,2002.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12099,ECTM.S29A9,2003.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12100,ECTM.S29A9,2003.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12101,ECTM.S29A9,2003.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12102,ECTM.S29A9,2003.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12103,ECTM.S29A9,2003.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12104,ECTM.S29A9,2003.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12105,ECTM.S29A9,2003.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12106,ECTM.S29A9,2003.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12107,ECTM.S29A9,2003.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12108,ECTM.S29A9,2003.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12109,ECTM.S29A9,2003.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12110,ECTM.S29A9,2003.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12111,ECTM.S29A9,2004.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12112,ECTM.S29A9,2004.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12113,ECTM.S29A9,2004.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12114,ECTM.S29A9,2004.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12115,ECTM.S29A9,2004.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12116,ECTM.S29A9,2004.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12117,ECTM.S29A9,2004.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12118,ECTM.S29A9,2004.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12119,ECTM.S29A9,2004.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12120,ECTM.S29A9,2004.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12121,ECTM.S29A9,2004.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12122,ECTM.S29A9,2004.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12123,ECTM.S29A9,2005.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12124,ECTM.S29A9,2005.02,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12125,ECTM.S29A9,2005.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12126,ECTM.S29A9,2005.04,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12127,ECTM.S29A9,2005.05,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12128,ECTM.S29A9,2005.06,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12129,ECTM.S29A9,2005.07,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12130,ECTM.S29A9,2005.08,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12131,ECTM.S29A9,2005.09,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12132,ECTM.S29A9,2005.1,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12133,ECTM.S29A9,2005.11,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12134,ECTM.S29A9,2005.12,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
12135,ECTM.S29A9,2006.01,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,Total
